,대피시설명,주소,평시활용 유형,대피시설 면적,경도,위도
1064,진로아파트(전동 지하),서울특별시 은평구 통일로 586-19 (녹번동 녹번JR아파트),주차장,9121.0,126.937582,37.600249
1065,갈현현대아파트(전동 지하),서울특별시 은평구 서오릉로21길 36 (구산동 갈현현대아파트),주차장,10119.0,126.904975,37.612773
1066,경남아너스빌아파트(전동 지하),서울특별시 은평구 갈현로11길 46 (구산동 경남아너스빌),주차장,26658.0,126.905402,37.604798
1067,e-편한세상아파트(전동 지하),서울특별시 은평구 서오릉로21길 47 (구산동 갈현1단지e-편한세상아파트),주차장,12463.0,126.906751,37.612619
1068,팜스퀘어,서울특별시 은평구 불광로 20 (대조동 NC백화점),지하주차장,24268.0,126.928939,37.609757
1069,대주피오레아파트(전동 지하),서울특별시 은평구 백련산로 6 (응암동 대주피오레아파트),주차장,5471.0,126.923228,37.586146
1070,신사현대1차아파트(전동 지하),서울특별시 은평구 은평터널로 164 (신사동 현대1차아파트),주차장,3619.0,126.908645,37.593862
1071,은평뉴타운 상림마을 14단지아파트(730동-742동),서울특별시 은평구 진관4로 48-51 (진관동 은평뉴타운상림마을),주차장,10118.0,126.929759,37.643636
1072,신성수정아파트(전동 지하),서울특별시 은평구 은평터널로7길 2 (신사동 신성수정아파트),주차장,6980.0,126.906328,37.592721
1073,증산두산위브아파트(전동 지하),서울특별시 은평구 증산서길 79 (증산동 두산위브),주차장,3638.0,126.906202,37.584158
1074,삼부아파트(전동 지하),서울특별시 은평구 증산로21길 11 (신사동 신흥상가삼부아파트),주차장,5080.0,126.913482,37.595707
1075,은평뉴타운 상림마을 3단지아파트(706동-708동),서울특별시 은평구 진관4로 47 (진관동 은평뉴타운상림마을),주차장,6805.0,126.9272,37.645851
1076,리더스파크아파트(전동 지하),서울특별시 은평구 연서로 1 (역촌동 리더스파크),주차장,3168.0,126.91536,37.599255
1077,센타폴리스아파트(전동 지하),서울특별시 은평구 연서로 9 (역촌동 센타폴리스),주차장,4349.0,126.915568,37.600098
1078,북한산대창센시티아파트(전동 지하),서울특별시 은평구 불광로 208 (불광동 북한산대창센시티),주차장,10767.0,126.929803,37.625411
1079,삼성아파트(전동 지하),서울특별시 은평구 서오릉로 94 (대조동 삼성타운아파트),주차장,8307.0,126.922089,37.609621
1080,디엠씨자이1단지아파트(전동 지하),서울특별시 은평구 수색로 217 (수색동 디엠씨 자이1단지(DMC 자이1)),주차장,13980.0,126.898721,37.579625
1081,시니어캐슬 클라시온,서울특별시 은평구 은평로21길 34-5 (녹번동 시니어캐슬클라시온),지하주차장,4880.0,126.931094,37.603194
1082,북한산힐스테이트 1차아파트(전동 지하),서울특별시 은평구 불광로2길 33 (불광동 북한산힐스테이트1차아파트),주차장,15182.0,126.935582,37.612757
1083,인정병원,서울특별시 은평구 응암로 164 (응암동 인정병원),공공시설,450.0,126.916587,37.586546
1084,우방아파트(전동 지하),서울특별시 은평구 증산로3길 26-1 (증산동 우방아파트),주차장,3416.0,126.902479,37.581492
1085,월드빌아파트(전동 지하),서울특별시 은평구 증산로 333 (증산동 증산동월드빌),주차장,2387.0,126.911503,37.586265
1086,문영마운틴1차아파트(전동 지하),서울특별시 은평구 증산로13길 44-5 (증산동 문영마운틴1차아파트),주차장,2216.0,126.907684,37.587693
1087,은평구청(본관),서울특별시 은평구 은평로 195 (녹번동 은평구종합청사),공공시설,3608.0,126.928824,37.602452
1088,은평구립도서관,서울특별시 은평구 통일로78가길 13-84 (불광동 은평구립도서관),공공시설,1614.0,126.928254,37.618937
1090,신사씨티아파트(전동 지하),서울특별시 은평구 가좌로 391 (신사동 씨티아파트),주차장,4467.0,126.903808,37.600486
1091,한신휴플러스아파트(전동 지하),서울특별시 은평구 갈현로1길 31 (신사동 신사동한신휴플러스),주차장,3720.0,126.906192,37.598736
1092,성원아파트(전동 지하),서울특별시 은평구 갈현로4길 26-5 (신사동 신사성원아파트),주차장,365.0,126.913103,37.600508
1093,신사두산위브아파트(전동 지하),서울특별시 은평구 갈현로1길 36 (신사동 은평신사두산위브아파트),주차장,2700.0,126.905679,37.600159
1094,청운제일아파트(전동 지하),서울특별시 은평구 증산로 417 (신사동 청운제일아파트),주차장,715.0,126.91394,37.593617
1095,홍익아파트(전동 지하),서울특별시 은평구 가좌로 342 (신사동 홍익아파트),주차장,4000.0,126.907934,37.597775
1096,라이프씨티아파트(전동 지하),서울특별시 은평구 갈현로3다길 15 (신사동 라이프씨티아파트),주차장,3629.0,126.905205,37.602628
1097,임탑아파트(전동 지하),서울특별시 은평구 갈현로5길 25-11 (신사동 임탑아파트),주차장,1002.0,126.908431,37.601715
1098,경남아파트(전동 지하),서울특별시 은평구 가좌로7나길 35 (응암동 경남아파트),주차장,1733.0,126.920038,37.58334
1099,남청파인힐아파트(전동 지하),서울특별시 은평구 응암로 142-32 (응암동 남청파인힐아파트),주차장,1555.0,126.916045,37.584018
1100,은평뉴타운 구파발 9단지아파트(901동-915동),서울특별시 은평구 진관3로 67 (진관동 은평뉴타운구파발),주차장,16366.0,126.920931,37.642766
1101,은평뉴타운 박석고개 1단지아파트(101동-111동),서울특별시 은평구 진관1로 21-9 (진관동 은평뉴타운박석고개),주차장,11408.0,126.919505,37.632926
1102,은평뉴타운 마고정 2단지아파트(323동-335동),서울특별시 은평구 진관2로 60 (진관동 은평뉴타운마고정),주차장,7677.0,126.922798,37.633916
1103,은평뉴타운 우물골2단지C5블럭아파트(204동-208동),서울특별시 은평구 진관2로 77 (진관동 은평뉴타운우물골),주차장,8579.0,126.927297,37.634675
1104,은평뉴타운 우물골 2단지아파트(209동-222동),서울특별시 은평구 진관2로 111-7 (진관동 은평뉴타운우물골),주차장,8698.0,126.931773,37.637035
1105,은평뉴타운 제각말 5단지아파트(501동-513동),서울특별시 은평구 연서로48길 12 (진관동 은평뉴타운제각말),주차장,10145.0,126.935928,37.637142
1106,은평뉴타운 폭포동 4단지아파트(401동-407동),서울특별시 은평구 진관1로 77-8 (진관동 은평뉴타운폭포동),주차장,6120.0,126.930595,37.631365
1107,은평평화공원,서울특별시 은평구 서오릉로 지하 47 (녹번동),지하주차장,4789.0,126.923041,37.605149
1108,힐스테이트1차 아파트(101동~115동),서울특별시 은평구 백련산로2길 19 (응암동 백련산힐스테이트1차),주차장,4579.0,126.92516,37.592483
1109,힐스테이트2차 아파트(201동~212동),서울특별시 은평구 백련산로 38 (응암동 백련산 힐스테이트 2차),주차장,7612.0,126.923107,37.589277
1110,힐스테이트3차 아파트(301동~311동),서울특별시 은평구 백련산로 36 (응암동 백련산 힐스테이트 3차),주차장,4927.0,126.924784,37.588464
1111,북한산힐스테이트 3차아파트(전동 지하),서울특별시 은평구 불광로 122-10 (불광동 북한산현대힐스테이트3차아파트),주차장,31914.0,126.934028,37.618256
1112,북한산힐스테이트 7차아파트(전동 지하),서울특별시 은평구 통일로 796 (불광동 북한산힐스테이트7차),주차장,27620.0,126.925757,37.616345
1115,연신중학교 공영주차장,서울특별시 은평구 연서로33길 16-32 (불광동 연신중학교),주차장,5093.0,126.924286,37.623541
1116,명남더블레스,서울특별시 은평구 은평로 182-8 (응암동 명남더블레스아파트),지하주차장,9554.0,126.927702,37.600889
1117,금호아파트,서울특별시 은평구 응암로 318 (응암동 응암동금호아파트),주차장,1404.0,126.921973,37.599465
1118,수색진흥아파트,서울특별시 은평구 은평터널로 60 (수색동 수색진흥엣세벨),주차장,10630.0,126.899675,37.585169
1119,DMC 청구아파트,서울특별시 은평구 증산로1길 26 (수색동 수색동청구아파트),주차장,6084.0,126.901143,37.581094
1120,은평뉴타운 구파발10단지 제1관리(1011동-1019동,서울특별시 은평구 진관3로 15-45 (진관동 은평뉴타운구파발),주차장,16802.0,126.91617,37.644291
1121,은평뉴타운 구파발10단지 제2관리(1001동-1010동,서울특별시 은평구 진관3로 15-35 (진관동 은평뉴타운구파발),주차장,16247.0,126.917409,37.642561
1122,은평뉴타운 상림마을8단지(810동-820동),서울특별시 은평구 진관4로 17 (진관동 은평뉴타운상림마을),주차장,31318.0,126.922901,37.643646
1123,은평뉴타운 상림마을 6단지(622동-629동),서울특별시 은평구 진관4로 87 (진관동 은평뉴타운상림마을),주차장,20677.0,126.928993,37.648058
1124,응암에스에이치빌,서울특별시 은평구 백련산로 146-30 (응암동 응암SH-VILLE),주차장,3022.0,126.926833,37.598041
1125,응암푸르지오,서울특별시 은평구 백련산로 146 (응암동 응암푸르지오),지하주차장,12217.0,126.926364,37.597778
1126,구파발9단지 제2관리사무소아파트,서울특별시 은평구 진관3로 77 (진관동 은평뉴타운구파발),주차장,22145.0,126.920879,37.644708
1127,백련산 힐스테이트4차아파트,서울특별시 은평구 백련산로 37 (응암동 힐스테이트백련산4차아파트),주차장,46031.0,126.922274,37.589414
1128,신사 구암아파트,서울특별시 은평구 증산로17길 6-46 (신사동 구암아파트),주차장,4027.0,126.913009,37.591595
1129,중앙하이츠아파트,서울특별시 은평구 증산로 285 (증산동 증산중앙하이츠아파트),주차장,1124.0,126.908314,37.583108
1131,갈현베르빌아파트,서울특별시 은평구 연서로 149 (갈현동 동광갈현베르빌),주차장,10333.0,126.916913,37.612212
1132,구산e편한세상2단지아파트,서울특별시 은평구 서오릉로21길 48 (구산동 e-편한세상2단지아파트),주차장,4085.0,126.905528,37.612341
1133,북한산 래미안아파트,서울특별시 은평구 진흥로 267 (불광동 북한산래미안아파트),주차장,30550.0,126.938877,37.611851
1134,현대2차아파트,서울특별시 은평구 가좌로 344 (신사동 현대아파트),주차장,2273.0,126.907467,37.597919
1140,은평경찰서,서울특별시 은평구 연서로 365 (불광동 은평경찰서),공공시설,1074.0,126.929157,37.627815
1141,메트로타워,서울특별시 은평구 통일로 856 (불광동 메트로타워),주차장,11092.0,126.921522,37.619634
1142,미미아파트(전동 지하),서울특별시 은평구 갈현로29길 11 (갈현동 미미아파트),주차장,8499.0,126.913965,37.619234
1143,한솔아파트(전동 지하),서울특별시 은평구 갈현로23길 41 (갈현동 한솔아파트),주차장,5031.0,126.910133,37.618004
1144,우남아파트(전동 지하),서울특별시 은평구 서오릉로 258 (갈현동 우남아파트),주차장,6119.0,126.906808,37.617679
1146,은평문화예술회관,서울특별시 은평구 녹번로 16 (녹번동 은평문화예술회관),공공시설,5117.0,126.927903,37.603674
1151,이문2동 이문e편한세상아파트,서울특별시 동대문구 한천로63길 10 (이문동 이문e편한세상아파트),주차장,15724.0,127.063709,37.604905
1152,이문2동 이문쌍용아파트,서울특별시 동대문구 한천로58길 47 (이문동 쌍용아파트),주차장,15843.0,127.068756,37.600749
1153,이문2동 이문현대아파트,서울특별시 동대문구 한천로58길 107 (이문동 현대아파트),주차장,18760.0,127.069758,37.601261
1154,장안1동 구민회관,서울특별시 동대문구 장한로18길 82-9 (장안동),공공시설,681.0,127.073417,37.567357
1155,장안1동 레미안 장안아파트,서울특별시 동대문구 장한로14길 81 (장안동 래미안장안아파트),주차장,25216.0,127.072167,37.566815
1156,장안1동 장안현대홈타운,서울특별시 동대문구 장안벚꽃로 107 (장안동),주차장,15481.0,127.075113,37.571037
1158,장안1동 현대벤처빌,서울특별시 동대문구 장한로 85 (장안동 장안현대벤처빌),주차장,7260.0,127.068803,37.568537
1159,장안2동 경남호텔,서울특별시 동대문구 장한로 110 (장안동 경남관광호텔),주차장,2433.0,127.071005,37.570113
1160,장안2동 한신아파트,서울특별시 동대문구 사가정로 245-3 (장안동 한신아파트),주차장,6258.0,127.072187,37.579998
1161,장안2동 삼성래미안장안2차,서울특별시 동대문구 장안벚꽃로 167 (장안동 래미안장안2차아파트),주차장,22932.0,127.074261,37.575058
1162,장안2동 장안힐스테이트아파트(107동)주차장,서울특별시 동대문구 장안벚꽃로1길 7 (장안동 장안힐스테이트),주차장,40710.0,127.074528,37.576349
