시설번호,대피시설명,지번주소,도로명주소,대피시설 구분,평시활용 유형,대피시설 면적,대피시설 인원수,개방여부,데이터기준일자,제공기관명,제공기관코드,경도,위도,X좌표,Y좌표
1869,포도몰 지하주차장,,서울특별시 관악구 신림로 330 (신림동 포도몰),공공용,주차장,11373,13785,Y,2021-03-10,서울특별시 관악구청,3200000,126.930234,37.48385,193829.5994,542714.0045
1870,풍림아이원아파트(지하주차장),,서울특별시 관악구 청룡길 77 (봉천동),공공용,주차장,6503,7882,Y,2021-03-10,서울특별시 관악구청,3200000,126.946144,37.478568,195236.3983,542126.8046
1871,프린스빌딩(신한은행 지하),,서울특별시 관악구 난우길 2 (신림동),공공용,회의교육장,267,200,Y,2021-03-10,서울특별시 관악구청,3200000,126.919157,37.473208,192848.8678,541533.6037
1872,한라타운아파트,,서울특별시 관악구 난곡로 251 (신림동 한라타운아파트),공공용,주차장,1652.9,2000,Y,2021-03-10,서울특별시 관악구청,3200000,126.915571,37.47647,192532.0032,541896.0046
1873,한양아파트,,서울특별시 관악구 미성5길 33 (신림동 한양아파트),공공용,주차장,872.73,1056,Y,2021-03-10,서울특별시 관악구청,3200000,126.915385,37.472855,192515.1992,541494.804
1874,해성빌딩,,서울특별시 관악구 난곡로 180 (신림동),공공용,주차장,144,140,Y,2021-03-10,서울특별시 관악구청,3200000,126.920048,37.471122,192927.4776,541302.0041
1875,해태보라매타워,,서울특별시 관악구 보라매로3길 29 (봉천동),공공용,주차장,15593.46,18868,Y,2021-03-10,서울특별시 관악구청,3200000,126.92499,37.49121,193366.403,543531.2042
1876,행운동 주민센터,,서울특별시 관악구 행운1길 43 (봉천동),공공용,주차장,430,200,Y,2021-03-10,서울특별시 관악구청,3200000,126.957031,37.480643,196199.46,542356.5743
1877,행운빌딩,,서울특별시 관악구 남부순환로 2040 (남현동),공공용,주차장,609.27,738,Y,2021-03-10,서울특별시 관악구청,3200000,126.975603,37.476136,197841.9981,541855.8513
1878,현대아파트,,서울특별시 관악구 대학20길 27 (신림동 현대아파트),공공용,주차장,1695.13,2054,Y,2021-03-10,서울특별시 관악구청,3200000,126.937372,37.464305,194459.42,540544.3443
1879,현대아파트 지하12주차장,,서울특별시 관악구 조원중앙로 64 (신림동 현대아파트),공공용,주차장,2650,3212,Y,2021-03-10,서울특별시 관악구청,3200000,126.908597,37.48443,191915.9969,542780.0047
1880,홍 빌딩(지하주차장),,서울특별시 관악구 관악로 165 (봉천동 홍빌딩),공공용,주차장,1224,1484,Y,2021-03-10,서울특별시 관악구청,3200000,126.952113,37.480066,195764.401,542292.8041
1881,청광아파트,,서울특별시 관악구 신림로3가길 45-24 (신림동 청광아파트),공공용,주차장,2145.51,2600,Y,2021-03-10,서울특별시 관악구청,3200000,126.942006,37.467595,194869.6039,540909.2044
1882,청룡동 주민센터(지하주차장),,서울특별시 관악구 쑥고개로 44 (봉천동 청룡동주민센터),공공용,주차장,361,438,Y,2021-03-10,서울특별시 관악구청,3200000,126.941639,37.479117,194838.001,542188.0048
1883,인헌동주민센터,,서울특별시 관악구 남부순환로246가길 20 (봉천동),공공용,주차장,165,180,Y,2021-03-10,서울특별시 관악구청,3200000,126.965325,37.475099,196932.8033,541741.0443
1884,인헌중학교,,서울특별시 관악구 인헌9길 35 (봉천동),공공용,주차장,643,779,Y,2021-03-10,서울특별시 관악구청,3200000,126.968839,37.472698,197243.5983,541474.4039
1885,임광관악파크아파트 지하주차장,,서울특별시 관악구 난곡로 167 (신림동),공공용,주차장,11666.17,14116,Y,2021-03-10,서울특별시 관악구청,3200000,126.918649,37.469373,192803.5994,541108.0046
1886,정호진아트빌,,서울특별시 관악구 남부순환로 1962 (봉천동),공공용,주차장,346,419,Y,2021-03-10,서울특별시 관악구청,3200000,126.966517,37.475609,197038.3057,541797.605
1887,조원동 주민센터 지하12층,,서울특별시 관악구 조원로12길 25 (신림동 조원동주민센터),공공용,주차장,1080,1309,Y,2021-03-10,서울특별시 관악구청,3200000,126.907795,37.482563,191844.8,542572.804
1888,주공1단지아파트,,서울특별시 관악구 광신길 160 (신림동 신림1단지주공아파트),공공용,주차장,4816.55,5838,Y,2021-03-10,서울특별시 관악구청,3200000,126.927398,37.466034,193577.2021,540736.8039
1889,주공2단지아파트,,서울특별시 관악구 광신길 86 (신림동 신림2단지주공아파트),공공용,주차장,2135.55,2589,Y,2021-03-10,서울특별시 관악구청,3200000,126.926906,37.464498,193533.5979,540566.4045
1890,천주교난곡성당,,서울특별시 관악구 난곡로26길 43 (신림동),공공용,주차장,367,350,Y,2021-03-10,서울특별시 관악구청,3200000,126.921994,37.470352,193099.5933,541216.4611
1891,관악센추리타워(지하주차장),,서울특별시 관악구 남부순환로 1808 (봉천동 관악센츄리타워),공공용,주차장,4042.99,4901,Y,2021-03-10,서울특별시 관악구청,3200000,126.950918,37.481089,195658.7991,542406.4045
1892,은천성결교회,,서울특별시 관악구 관천로 119 (신림동 은천성결교회),공공용,주차장,251,304,Y,2021-03-10,서울특별시 관악구청,3200000,126.920999,37.488368,193013.1997,543216.0039
1893,영락고등학교(지하공간),,서울특별시 관악구 청룡16길 25 (봉천동 서울영락고등학교영락유헬스고등학교),공공용,주차장,1952,2000,Y,2021-03-10,서울특별시 관악구청,3200000,126.945416,37.476543,195171.91,541902.0643
1894,예성그린캐슬2차아파트,,서울특별시 관악구 남현7길 3 (남현동),공공용,주차장,4015,4866,Y,2021-03-10,서울특별시 관악구청,3200000,126.976251,37.473525,197899.1987,541566.003
1895,예성그린캐슬3차아파트,,서울특별시 관악구 남현길 141 (남현동 예성그린캐슬3차아파트),공공용,주차장,1381,1673,Y,2021-03-10,서울특별시 관악구청,3200000,126.973859,37.471178,197687.6,541305.6048
1896,예성그린캐슬아파트,,서울특별시 관악구 남현7길 20 (남현동),공공용,주차장,1311,1588,Y,2021-03-10,서울특별시 관악구청,3200000,126.976808,37.473222,197948.5138,541532.3763
1897,우방아파트,,서울특별시 관악구 관천로27길 2 (신림동 우방아파트),공공용,주차장,2181,2643,Y,2021-03-10,서울특별시 관악구청,3200000,126.918642,37.488463,192804.8019,543226.8039
1898,원신공영주차장,,서울특별시 관악구 양지길 63 (신림동 원신공영주차장),공공용,주차장,5233.8,6344,Y,2021-03-10,서울특별시 관악구청,3200000,126.929266,37.470104,193742.8037,541188.4041
1899,웰피아 아파트,,서울특별시 관악구 관천로18길 27 (신림동 웰피아),공공용,주차장,889,1089,Y,2021-03-10,서울특별시 관악구청,3200000,126.92445,37.487955,193318.402,543170.0045
1900,유신감리교회,,서울특별시 관악구 난곡로 84 (신림동 유신교회),공공용,주차장,665.18,806,Y,2021-03-10,서울특별시 관악구청,3200000,126.919389,37.462904,192868.4023,540390.0038
1901,은천1단지아파트,,서울특별시 관악구 인헌12길 46-2 (봉천동),공공용,주차장,1215,4859,Y,2021-03-10,서울특별시 관악구청,3200000,126.965277,37.47167,196928.3994,541360.4044
1902,은천2단지아파트,,서울특별시 관악구 인헌12길 46-1 (봉천동),공공용,주차장,1283,5130,Y,2021-03-10,서울특별시 관악구청,3200000,126.964549,37.470664,196864.0389,541248.8048
1903,은천동 주민센터,,서울특별시 관악구 봉천로33나길 30 (봉천동 은천동주민센터),공공용,주차장,557,170,Y,2021-03-10,서울특별시 관악구청,3200000,126.942408,37.485306,194906.4038,542874.8042
1904,신봉아파트102동,서울특별시 관악구 봉천동 1705,서울특별시 관악구 봉천동 양녕로6나길 18 신봉아파트 102동,공공용,주차장,2100,2545,Y,2021-03-10,서울특별시 관악구청,3200000,126.948928,37.484554,195482.98,542791.0443
1905,신사동주민센터,서울특별시 관악구 신림동 492-4,서울특별시 관악구 신림동 조원로 142 신사동 주민센터,공공용,주차장,179,216,Y,2021-03-10,서울특별시 관악구청,3200000,126.918094,37.48541,192755.9983,542888.0043
1906,신원동주민센터,서울특별시 관악구 신림동 1601-3,서울특별시 관악구 신림동 신원로3길 13 신원동 복합청사,공공용,주차장,192,233,Y,2021-03-10,서울특별시 관악구청,3200000,126.927337,37.481611,193573.2015,542465.6272
1907,싱글벙글교육센터,서울특별시 관악구 봉천동 산 56-3,서울특별시 관악구 봉천동 남부순환로234길 73 싱글벙글교육센터 싱글동,공공용,주차장,677.42,821,Y,2021-03-10,서울특별시 관악구청,3200000,126.956289,37.476096,196133.6035,541852.0041
1908,쌍용아파트,서울특별시 관악구 신림동 1686,서울특별시 관악구 신림동 미성길 122 신림동쌍용아파트 103동,공공용,주차장,3596.71,4352,Y,2021-03-10,서울특별시 관악구청,3200000,126.912175,37.472828,192231.2037,541492.0041
1909,에셀비전21,서울특별시 관악구 신림동 1720,서울특별시 관악구 신림동 남부순환로166길 90 에셀비전21아파트,공공용,주차장,1756,2128,Y,2021-03-10,서울특별시 관악구청,3200000,126.923495,37.479575,193233.204,542240.0048
1910,신림태흥아파트,,서울특별시 관악구 호암로 541 (신림동 신림태흥아파트),공공용,주차장,1517,1839,Y,2021-03-10,서울특별시 관악구청,3200000,126.931074,37.466022,193902.4002,540735.2044
1911,신림현대아파트 101동 지하,서울특별시 관악구 신림동 1694,서울특별시 관악구 신림동 신림로29길 8 신림현대아파트 101동,공공용,주차장,1564,1895,Y,2021-03-10,서울특별시 관악구청,3200000,126.932811,37.475569,194056.86,541794.6743
1912,신림현대아파트 103동 지하,서울특별시 관악구 신림동 1694,서울특별시 관악구 신림동 신림로29길 8 신림현대아파트 103동,공공용,주차장,1527,1850,Y,2021-03-10,서울특별시 관악구청,3200000,126.932811,37.475569,194056.86,541794.6743
1913,신림현대아파트 105동 지하,서울특별시 관악구 신림동 1694,서울특별시 관악구 신림동 신림로29길 8 신림현대아파트 105동,공공용,주차장,1577,1911,Y,2021-03-10,서울특별시 관악구청,3200000,126.932811,37.475569,194056.86,541794.6743
1914,신림현대아파트 106동 지하,서울특별시 관악구 신림동 1694,-,공공용,주차장,1435,1739,Y,2021-03-10,서울특별시 관악구청,3200000,126.932811,37.475569,194056.86,541794.6743
1915,신림현대아파트 108동 지하,,서울특별시 관악구 신림로29길 8 (신림동 신림현대아파트),공공용,주차장,2187,2650,Y,2021-03-10,서울특별시 관악구청,3200000,126.932811,37.47557,194056.8032,541794.8048
1916,신림현대아파트 110동 지하,서울특별시 관악구 신림동 1694,-,공공용,주차장,1326,1607,Y,2021-03-10,서울특별시 관악구청,3200000,126.932811,37.475569,194056.86,541794.6743
1917,신림현대아파트104동 지하(A/B),서울특별시 관악구 신림동 1694,서울특별시 관악구 신림동 신림로29길 8 신림현대아파트 104동,공공용,주차장,1386,1680,Y,2021-03-10,서울특별시 관악구청,3200000,126.932811,37.475567,194056.8598,541794.4618
1918,신봉아파트101동,서울특별시 관악구 봉천동 1705,서울특별시 관악구 봉천동 양녕로6나길 18 신봉아파트 102동,공공용,주차장,174,210,Y,2021-03-10,서울특별시 관악구청,3200000,126.948928,37.484554,195482.98,542791.0443
1919,서울숲요양원,,서울특별시 관악구 난향7길 68 (신림동 서울숲요양원),공공용,주차장,320,387,Y,2021-03-10,서울특별시 관악구청,3200000,126.915084,37.459607,192487.2037,540024.4042
1920,서울영어마을 관악캠프,,서울특별시 관악구 낙성대로 70 (봉천동 서울영어마을관악캠프),공공용,기타,2917.18,3535,Y,2021-03-10,서울특별시 관악구청,3200000,126.958195,37.47215,196302.0017,541414.0046
1921,서원동주민센터 지하주차장,서울특별시 관악구 신림동 1641-65,서울특별시 관악구 신림동 신림로 282,공공용,주차장,180,218,Y,2021-03-10,서울특별시 관악구청,3200000,126.931373,37.479768,193929.9985,542260.8039
1922,서초그린아파트,서울특별시 관악구 신림동 1732,서울특별시 관악구 신림동 신림로7길 34 서초그린아파트 101동,공공용,주차장,782,947,Y,2021-03-10,서울특별시 관악구청,3200000,126.941379,37.469034,194814.2366,541068.9217
1923,선경아파트(지하주차장),,서울특별시 관악구 청룡7길 55 (봉천동 선경아파트),공공용,주차장,1203.31,1459,Y,2021-03-10,서울특별시 관악구청,3200000,126.949105,37.479802,195498.4015,542263.6043
1924,성광빌딩,서울특별시 관악구 남현동 1060-3,서울특별시 관악구 남현동 남부순환로 2082-33 성광빌딩,공공용,주차장,810.44,982,Y,2021-03-10,서울특별시 관악구청,3200000,126.980374,37.476116,198264.0185,541853.544
1925,성베드로성당,서울특별시 관악구 신림동 508-10,서울특별시 관악구 신림동 관천로11길 124,공공용,주차장,1110,1345,Y,2021-03-10,서울특별시 관악구청,3200000,126.918119,37.483446,192758.0021,542670.0044
1926,성우아파트 지하주차장,,서울특별시 관악구 남부순환로198길 7 (신림동 성우아파트),공공용,주차장,4847,5875,Y,2021-03-10,서울특별시 관악구청,3200000,126.937195,37.483634,194445.2013,542689.6046
1927,성현동자치회관,서울특별시 관악구 봉천동 1703-6,서울특별시 관악구 봉천동 관악로 255-7,공공용,기타,450,480,Y,2021-03-10,서울특별시 관악구청,3200000,126.956625,37.487215,196163.8924,543086.0049
1928,시냇가푸른나무교회,,서울특별시 관악구 인헌1길 29 (봉천동),공공용,주차장,240,290,Y,2021-03-10,서울특별시 관악구청,3200000,126.968468,37.474817,197210.7974,541709.6042
1929,신도브레뉴아파트 지하 12층주차장,,서울특별시 관악구 조원로16길 7 (신림동),공공용,주차장,10434,12648,Y,2021-03-10,서울특별시 관악구청,3200000,126.911257,37.483895,192151.2015,542720.404
1930,신동아아파트,서울특별시 관악구 신림동 산 28-10,-,공공용,주차장,2693.16,3264,Y,2021-03-10,서울특별시 관악구청,3200000,126.9406,37.464398,194745.0226,540554.4894
1931,신림2차대우푸르지오아파트(101동-105동),서울특별시 관악구 신림동 1736,서울특별시 관악구 신림동 난곡로 66 대우신림2차푸르지오 104동,공공용,주차장,10507,12735,Y,2021-03-10,서울특별시 관악구청,3200000,126.919875,37.461065,192911.27,540185.9043
1932,신림2차푸르지오아파트(106동-108동),서울특별시 관악구 신림동 1736,-,공공용,주차장,6244,7568,Y,2021-03-10,서울특별시 관악구청,3200000,126.91982,37.461065,192906.3322,540185.9085
1933,신림동공영주차장,서울특별시 관악구 신림동 1456-3,서울특별시 관악구 신림동 관천로 98,공공용,주차장,1260,1527,Y,2021-03-10,서울특별시 관악구청,3200000,126.923463,37.487356,193231.07,543103.5143
1934,신림동부아파트 상가(101동지하),,서울특별시 관악구 신원로 26 (신림동 신림동부아파트),공공용,주차장,4360,5284,Y,2021-03-10,서울특별시 관악구청,3200000,126.92827,37.481153,193655.6044,542414.8039
1935,신림동부아파트 주차장,서울특별시 관악구 신림동 1695,-,공공용,주차장,6890,8351,Y,2021-03-10,서울특별시 관악구청,3200000,126.92875,37.481503,193698.17,542453.5543
1936,신림동주민센터,서울특별시 관악구 신림동 1439-3,서울특별시 관악구 신림동 신림동길 14 신림동주민센터,공공용,주차장,99,120,Y,2021-03-10,서울특별시 관악구청,3200000,126.927115,37.487395,193554.0013,543107.604
1937,신림로 158(영광메디컬센터 지하),서울특별시 관악구 신림동 112-42,서울특별시 관악구 신림동 신림로 158,공공용,주차장,525,636,Y,2021-03-10,서울특별시 관악구청,3200000,126.933856,37.472929,194149.0585,541501.606
1938,신림로 206(우리은행 지하),,서울특별시 관악구 신림로 206 (신림동 태영빌딩),공공용,주차장,286.87,347,Y,2021-03-10,서울특별시 관악구청,3200000,126.937446,37.47563,194466.8019,541801.2048
1939,신림사회복지관,,서울특별시 관악구 난곡로 110 (신림동 신림종합사회복지관),공공용,주차장,367,444,Y,2021-03-10,서울특별시 관악구청,3200000,126.919862,37.464836,192910.4041,540604.4038
1940,신림역(지하철),,서울특별시 관악구 남부순환로 지하 1614 (신림동),공공용,주차장,3036,3680,Y,2021-03-10,서울특별시 관악구청,3200000,126.929804,37.484218,193791.5986,542754.8038
1941,신림종합시장,,서울특별시 관악구 남부순환로157길 63 (신림동 신림종합시장),공공용,주차장,376,455,Y,2021-03-10,서울특별시 관악구청,3200000,126.917095,37.484645,192667.5959,542803.2045
1942,관악세무서 지하,,서울특별시 관악구 문성로 187 (신림동 관악세무서),공공용,주차장,288,1180,Y,2021-03-10,서울특별시 관악구청,3200000,126.924328,37.479338,193306.7994,542213.6037
1943,봉천우성아파트 109110동 지하주차장,서울특별시 관악구 봉천동 1706-1,-,공공용,주차장,4271.09,5168,Y,2021-03-10,서울특별시 관악구청,3200000,126.961585,37.485117,196602.5,542853.0343
1944,사당전철역,,서울특별시 동작구 남부순환로 지하 2089 (사당동 사당역(2호선)),공공용,주차장,28490,4452,Y,2021-03-10,서울특별시 관악구청,3200000,126.981409,37.476524,198355.6034,541898.8047
1945,사당초등학교,,서울특별시 관악구 남현4길 51 (남현동 서울사당초등학교),공공용,주차장,1001,238,Y,2021-03-10,서울특별시 관악구청,3200000,126.973352,37.473838,197642.7992,541600.8038
1946,삼남빌딩,서울특별시 관악구 신림동 527-14,서울특별시 관악구 신림동 남부순환로 1485 삼남빌딩,공공용,주차장,1468,1779,Y,2021-03-10,서울특별시 관악구청,3200000,126.91565,37.482352,192539.57,542548.7843
1947,삼두빌딩,서울특별시 관악구 봉천동 464-8,서울특별시 관악구 봉천동 은천로 114,공공용,기타,661,801,Y,2021-03-10,서울특별시 관악구청,3200000,126.947978,37.486626,195399.08,543021.0643
1948,삼모더프라임타워 지하주차장,서울특별시 관악구 신림동 1638-32,서울특별시 관악구 신림동 신림로59길 23,공공용,주차장,13728,16640,Y,2021-03-10,서울특별시 관악구청,3200000,126.928586,37.482861,193683.78,542604.3043
1949,삼성산주공아파트,서울특별시 관악구 신림동 1714,-,공공용,주차장,74373.89,89992,Y,2021-03-10,서울특별시 관악구청,3200000,126.925455,37.461371,193404.91,540219.4743
1950,삼성아파트(지하주차장),서울특별시 관악구 봉천동 1591-2,서울특별시 관악구 봉천동 관악로 125 서울대입구 삼성아파트 101동,공공용,주차장,10135.58,12286,Y,2021-03-10,서울특별시 관악구청,3200000,126.951737,37.476593,195730.97,541907.3043
1951,서림동 주민센터 지하,서울특별시 관악구 신림동 1694-7,서울특별시 관악구 신림동 신림로29길 6 서림동주민센터,공공용,주차장,165,200,Y,2021-03-10,서울특별시 관악구청,3200000,126.935,37.474994,194250.4031,541730.8038
1952,서울대입구전철역,,서울특별시 관악구 남부순환로 지하 1822 (봉천동 서울대입구역사),공공용,주차장,8035,9741,Y,2021-03-10,서울특별시 관악구청,3200000,126.952645,37.481151,195811.596,542413.2041
2037,혜심원,,서울특별시 용산구 소월로2나길 18,공공용,,1380,1672,Y,2020-05-06,서울특별시 용산구청,3020000,126.977515,37.553361,198013.1961,550426.8048
2038,효창공원앞 역,,서울특별시 용산구 백범로 지하287,공공용,,6676,8092,Y,2020-05-06,서울특별시 용산구청,3020000,126.961317,37.539334,196581.1982,548870.4041
2039,효창동주민센터,,서울특별시 용산구 효창원로 161,공공용,,483,585,Y,2020-05-06,서울특별시 용산구청,3020000,126.96184,37.542509,196627.6,549222.8048
2040,효창파크푸르지오,,서울특별시 용산구 백범로 260,공공용,,14931,18099,Y,2020-05-06,서울특별시 용산구청,3020000,126.957795,37.540497,196270.0028,548999.6046
2041,후암동 주민센터,,서울특별시 용산구 후암로 32-6,공공용,,222,269,Y,2020-05-06,서울특별시 용산구청,3020000,126.978151,37.548698,198069.2037,549909.2045
2042,북한강아파트,,서울특별시 용산구 이촌로2가길 66,공공용,,4237,5136,Y,2020-05-06,서울특별시 용산구청,3020000,126.953707,37.527579,195908.0003,547566.0046
2043,브라운스톤남산아파트,,서울특별시 용산구 후암로 65,공공용,,6871,8328,Y,2020-05-06,서울특별시 용산구청,3020000,126.975968,37.551462,197876.4013,550216.0046
2044,삼각지역,,서울특별시 용산구 한강대로 지하 180,공공용,,21054,25520,Y,2020-05-06,서울특별시 용산구청,3020000,126.973013,37.534594,197614.7992,548344.0046
2045,삼성래미안아파트,,서울특별시 용산구 새창로 70,공공용,,6435,7800,Y,2020-05-06,서울특별시 용산구청,3020000,126.954945,37.538604,196017.9992,548789.6038
2046,서빙고동주민센터,,서울특별시 용산구 서빙고로 279,공공용,,752,911,Y,2020-05-06,서울특별시 용산구청,3020000,126.994652,37.520477,199527.2034,546776.8045
2047,서울역(4호선),,서울특별시 용산구 한강대로 지하 392,공공용,,9564,11593,Y,2020-05-06,서울특별시 용산구청,3020000,126.972808,37.553202,197597.1981,550409.2043
2048,세방리버하이빌,,서울특별시 용산구 효창원로15길 16,공공용,,4877,5912,Y,2020-05-06,서울특별시 용산구청,3020000,126.954249,37.536329,195956.3994,548537.2041
2049,센트레빌아스테리움,,서울특별시 용산구 한강대로 372,공공용,,79396,96237,Y,2020-05-06,서울특별시 용산구청,3020000,126.972921,37.551677,197607.1962,550240.0046
2050,소화아동병원,,서울특별시 용산구 청파로 383,공공용,,693,840,Y,2020-05-06,서울특별시 용산구청,3020000,126.968674,37.55377,197231.9985,550472.4047
2051,숙대입구역,,서울특별시 용산구 한강대로 지하 306,공공용,,6699,8120,Y,2020-05-06,서울특별시 용산구청,3020000,126.971874,37.545193,197514.4014,549520.4048
2052,숙명여대,,서울특별시 용산구 청파로 47길 100,공공용,,9738,11804,Y,2020-05-06,서울특별시 용산구청,3020000,126.965075,37.545473,196913.5974,549551.604
2053,순천향대학부속병원,,서울특별시 용산구 대사관로 59,공공용,,2056,2492,Y,2020-05-06,서울특별시 용산구청,3020000,127.003879,37.53428,200342.8012,548308.8048
2054,시티파크1단지,,서울특별시 용산구 서빙고로 35,공공용,,12934,15678,Y,2020-05-06,서울특별시 용산구청,3020000,126.96861,37.524769,197225.1982,547253.6045
2055,시티파크2단지,,서울특별시 용산구 서빙고로 31,공공용,,24693,29931,Y,2020-05-06,서울특별시 용산구청,3020000,126.96979,37.5262,197329.6,547412.4046
2056,신동아아파트,,서울특별시 용산구 장문로 104,공공용,,1980,2400,Y,2020-05-06,서울특별시 용산구청,3020000,127.001222,37.526103,200108.0006,547401.204
2057,신용산역,,서울특별시 용산구 한강대로 지하 112,공공용,,6428,7792,Y,2020-05-06,서울특별시 용산구청,3020000,126.968218,37.529616,197190.7993,547791.6038
2058,실버불렛,,서울특별시 용산구 녹사평대로11길 58,공공용,,1310,1587,Y,2020-05-06,서울특별시 용산구청,3020000,126.993489,37.520751,199424.4036,546807.2038
2059,아크로타워,,서울특별시 용산구 백범로90길 26,공공용,,14378,17427,Y,2020-05-06,서울특별시 용산구청,3020000,126.968451,37.536601,197211.6014,548566.8047
2060,여선교회관,,서울특별시 용산구 독서당로 98,공공용,,1320,1600,Y,2020-05-06,서울특별시 용산구청,3020000,127.011504,37.535076,201016.7968,548397.2039
2061,예안빌딩,,서울특별시 용산구 한강대로 329,공공용,,4043,4901,Y,2020-05-06,서울특별시 용산구청,3020000,126.971483,37.547669,197480.002,549795.2046
2062,용문동주민센터,,서울특별시 용산구 새창로12길 13,공공용,,1172,1421,Y,2020-05-06,서울특별시 용산구청,3020000,126.957583,37.538954,196251.1983,548828.4043
2063,용문브라운스톤,,서울특별시 용산구 효창원로 88,공공용,,183,222,Y,2020-05-06,서울특별시 용산구청,3020000,126.959033,37.536652,196379.2019,548572.8038
2064,용산2가동 주민센터,,서울특별시 용산구 신흥로 90,공공용,,1902,2305,Y,2020-05-06,서울특별시 용산구청,3020000,126.98557,37.546075,198724.7964,549618.0044
2065,용산구청,,서울특별시 용산구 녹사평대로 150,공공용,,17737,21499,Y,2020-05-06,서울특별시 용산구청,3020000,126.990478,37.532453,199158.404,548106.0038
2066,용산도서관,,서울특별시 용산구 두텁바위로 160,공공용,,911,1104,Y,2020-05-06,서울특별시 용산구청,3020000,126.980141,37.552007,198245.2042,550276.4048
2068,용산푸르지오파크타운,,서울특별시 용산구 장문로6길 76,공공용,,28590,34655,Y,2020-05-06,서울특별시 용산구청,3020000,126.99567,37.525512,199617.2039,547335.604
2069,원효로2동 주민센터,,서울특별시 용산구 효창원로8길 3,공공용,,304,368,Y,2020-05-06,서울특별시 용산구청,3020000,126.951548,37.534353,195717.6003,548318.0041
2070,이촌2동주민센터,,서울특별시 용산구 이촌로18길 20,공공용,,573,695,Y,2020-05-06,서울특별시 용산구청,3020000,126.954658,37.526281,195992.0014,547422.0039
2071,이촌동주민센터,,서울특별시 용산구 이촌로71길 24,공공용,,165,200,Y,2020-05-06,서울특별시 용산구청,3020000,126.973299,37.521357,197639.5983,546874.8039
2072,이촌역,,서울특별시 용산구 서빙고로 지하 83,공공용,,7828,9488,Y,2020-05-06,서울특별시 용산구청,3020000,126.973683,37.522521,197673.5978,547004.0048
2073,이태원2동주민센터,,서울특별시 용산구 회나무로13길 58,공공용,,363,440,Y,2020-05-06,서울특별시 용산구청,3020000,126.990196,37.541902,199133.597,549154.8038
2074,이태원역,,서울특별시 용산구 이태원로 지하177,공공용,,25572,30996,Y,2020-05-06,서울특별시 용산구청,3020000,126.993723,37.534482,199445.2,548331.2047
2075,이태원지하차도,,서울특별시 용산구 이태원동 507,공공용,,2294,2781,Y,2020-05-06,서울특별시 용산구청,3020000,126.986845,37.54341,198837.4547,549322.1408
2076,전쟁기념사업회,,서울특별시 용산구 이태원로 29,공공용,,21057,25524,Y,2020-05-06,서울특별시 용산구청,3020000,126.978466,37.537313,198096.8032,548645.6048
2077,LS용산타워,,서울특별시 용산구 한강대로 92,공공용,,8778,10640,Y,2020-05-06,서울특별시 용산구청,3020000,126.967522,37.528174,197129.1978,547631.6041
2078,YTN서울타워,,서울특별시 용산구 남산공원길 105,공공용,,2482,3008,Y,2020-05-06,서울특별시 용산구청,3020000,126.987869,37.551121,198927.9985,550178.0043
2079,갑을빌딩,,서울특별시 용산구 한강대로 350,공공용,,7894,9568,Y,2020-05-06,서울특별시 용산구청,3020000,126.972198,37.549648,197543.1979,550014.8042
2080,국립중앙박물관,,서울특별시 용산구 서빙고로 137,공공용,,17787,21560,Y,2020-05-06,서울특별시 용산구청,3020000,126.977741,37.524702,198032.4043,547246.0047
2081,금호베스트빌,,서울특별시 용산구 서빙고로51길 68-14,공공용,,8788,10652,Y,2020-05-06,서울특별시 용산구청,3020000,126.992122,37.523122,199303.5992,547070.4042
2082,남산3호터널,,서울특별시 용산구 신흥로16길 40,공공용,,22859,27708,Y,2020-05-06,서울특별시 용산구청,3020000,126.987924,37.545113,198932.7994,549511.2047
2083,남영동주민센터,,서울특별시 용산구 두텁바위로 25,공공용,,1815,2200,Y,2020-05-06,서울특별시 용산구청,3020000,126.974824,37.545774,197775.196,549584.8048
2084,리버힐삼성아파트,,서울특별시 용산구 효창원로 17,공공용,,33429,40520,Y,2020-05-06,서울특별시 용산구청,3020000,126.950182,37.534432,195596.8004,548326.8042
2085,반도아파트,,서울특별시 용산구 이촌로 324-10,공공용,,1832,2221,Y,2020-05-06,서울특별시 용산구청,3020000,126.982168,37.517286,198423.5964,546422.8041
2086,보광동주민센터,,서울특별시 용산구 장문로 95,공공용,,660,800,Y,2020-05-06,서울특별시 용산구청,3020000,127.000181,37.526301,200015.9994,547423.2044
2087,LG한강자이아파트,,서울특별시 용산구 이촌로64길 15,공공용,,19800,24000,Y,2020-05-06,서울특별시 용산구청,3020000,126.971363,37.520355,197468.4039,546763.6038
2088,CJ나인파크,,서울특별시 용산구 백범로90다길 12,공공용,,20839,25259,Y,2020-05-06,서울특별시 용산구청,3020000,126.969211,37.536352,197278.7982,548539.2042
2089,두산아파트,서울특별시 성동구 금호동3가 1331,서울특별시 성동구 동호로 100,공공용,주차장,35482.2,43009,Y,2020-09-15,금호2.3가동주민센터,3030000,127.016414,37.551326,201450.4212,550200.7999
2090,금호1차 푸르지오아파트,서울특별시 성동구 금호동3가 917,서울특별시 성동구 금호산길 8,공공용,주차장,14798.6,17938,Y,2020-09-15,금호2.3가동주민센터,3030000,127.020474,37.550046,201809.2136,550058.8056
